timestamp,bus_channel,can_id,ide,dlc,data_length,data_bytes,direction,data_hex,can_id_hex,source
1.9782499999999996,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000005
1.9793499999999997,9.0,111,0.0,8,8.0,[ 35 180 109  66 221 129 112 142],0.0,23 B4 6D 42 DD 81 70 8E,0x06F,00000005
1.9802499999999998,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000003
1.9804999999999997,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000004
1.98135,9.0,111,0.0,8,8.0,[115 116 142 193   4 166 242 135],0.0,73 74 8E C1 04 A6 F2 87,0x06F,00000003
1.9815999999999998,9.0,111,0.0,8,8.0,[147 228  15 195 255 253 239 127],0.0,93 E4 0F C3 FF FD EF 7F,0x06F,00000004
2.16975,9.0,111,0.0,8,8.0,[233  91  79 202 245 249  47 132],0.0,E9 5B 4F CA F5 F9 2F 84,0x06F,00000002
2.1703999999999994,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000002
2.1757500000000003,9.0,111,0.0,8,8.0,[ 15 116  45  66   8 206 209 132],0.0,0F 74 2D 42 08 CE D1 84,0x06F,00000005
2.1763999999999997,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000005
2.1778000000000004,9.0,111,0.0,8,8.0,[ 97  20  78 193 227 113  76 127],0.0,61 14 4E C1 E3 71 4C 7F,0x06F,00000003
2.1780500000000003,9.0,111,0.0,8,8.0,[147 228 239  66 254 249 207 127],0.0,93 E4 EF 42 FE F9 CF 7F,0x06F,00000004
2.1784,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000003
2.1786499999999998,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000004
2.3677499999999996,9.0,111,0.0,8,8.0,[209 211 143 200 229 233 239 124],0.0,D1 D3 8F C8 E5 E9 EF 7C,0x06F,00000002
2.3684,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000002
2.37375,9.0,111,0.0,8,8.0,[  7 172 237 194 247 169 114 129],0.0,07 AC ED C2 F7 A9 72 81,0x06F,00000005
2.3744,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000005
2.3758,9.0,111,0.0,8,8.0,[107 252  13 193  12  26 111 137],0.0,6B FC 0D C1 0C 1A 6F 89,0x06F,00000003
2.3760499999999998,9.0,111,0.0,8,8.0,[149 220  15  67 255 253  15 128],0.0,95 DC 0F 43 FF FD 0F 80,0x06F,00000004
2.3764000000000003,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000003
2.37665,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000004
2.5662999999999996,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000002
2.5672,9.0,111,0.0,8,8.0,[219  75 175  73 243  69 176 123],0.0,DB 4B AF 49 F3 45 B0 7B,0x06F,00000002
2.57225,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000005
2.5732500000000003,9.0,111,0.0,8,8.0,[  5 124 173  65 195  17  48 129],0.0,05 7C AD 41 C3 11 30 81,0x06F,00000005
2.57425,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000003
2.5745,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000004
2.5751999999999997,9.0,111,0.0,8,8.0,[107  68 174 191 225 205 206 125],0.0,6B 44 AE BF E1 CD CE 7D,0x06F,00000003
