Time Stamp,ID,Extended,Dir,DLC,D1,D2,D3,D4,D5,D6,D7,D8
125.849450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
126.047300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
126.048700,0x06F,0,0,8,0x87,0x04,0xF0,0x45,0x30,0xDE,0xCF,0x85
126.245300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
126.246650,0x06F,0,0,8,0x89,0x24,0x90,0xC5,0x30,0xF2,0xCF,0x85
126.442800,0x06F,0,0,8,0x7F,0x34,0x90,0xC5,0x2F,0x06,0x50,0x85
126.443450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
126.641300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
126.642650,0x06F,0,0,8,0x7D,0x44,0x30,0xC5,0x2C,0xF2,0x4F,0x85
126.838850,0x06F,0,0,8,0x7B,0x54,0x70,0x45,0x2A,0xDA,0x4F,0x85
126.839500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
127.036850,0x06F,0,0,8,0x85,0x1C,0xD0,0x45,0x28,0xFE,0xCF,0x84
127.037500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
127.234850,0x06F,0,0,8,0x7F,0x34,0x90,0xC5,0x23,0x06,0x10,0x85
127.235450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
127.432850,0x06F,0,0,8,0x81,0x24,0x50,0x45,0x22,0xF6,0x8F,0x84
127.433450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
127.630850,0x06F,0,0,8,0x83,0x2C,0x30,0xC5,0x1D,0xFA,0x6F,0x84
127.631450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
127.829300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
127.829450,0x06F,0,0,8,0x89,0x2C,0x50,0x45,0x17,0xFE,0xEF,0x82
128.026800,0x06F,0,0,8,0x85,0x2C,0xB0,0xC4,0x12,0x02,0x70,0x82
128.027450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
128.224850,0x06F,0,0,8,0x89,0x2C,0xD0,0x44,0x0E,0xE2,0xAF,0x81
128.225500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
128.422850,0x06F,0,0,8,0x8D,0x24,0x70,0xC4,0x09,0xEE,0x4F,0x81
128.423500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
128.620850,0x06F,0,0,8,0x8B,0x2C,0x50,0xC4,0x06,0xEE,0x8F,0x80
128.621500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
128.818850,0x06F,0,0,8,0x8B,0x24,0x90,0x44,0x03,0xF6,0x6F,0x80
128.819500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
129.016850,0x06F,0,0,8,0x8B,0x24,0x10,0x44,0x01,0xFE,0x4F,0x80
129.017500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
129.214850,0x06F,0,0,8,0x8D,0x1C,0x50,0xC4,0x00,0x12,0x10,0x80
129.215500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
129.412850,0x06F,0,0,8,0x89,0x1C,0x70,0xC4,0xFF,0xFD,0x0F,0x80
129.413500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
129.610850,0x06F,0,0,8,0x91,0x24,0x10,0xC4,0xFE,0xE9,0xCF,0x7F
129.611500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
129.808850,0x06F,0,0,8,0x8F,0x1C,0xF0,0x43,0xFD,0x09,0xB0,0x7F
129.809650,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
130.006850,0x06F,0,0,8,0x8F,0x1C,0x10,0x44,0xFC,0xFD,0xAF,0x7F
130.007500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
130.204850,0x06F,0,0,8,0x8D,0x1C,0x10,0x44,0xFC,0xF9,0x8F,0x7F
130.205700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
130.402850,0x06F,0,0,8,0x8D,0x14,0x50,0xC4,0xFA,0xF5,0x2F,0x7F
130.403500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
130.600850,0x06F,0,0,8,0x8F,0x1C,0xB0,0xC3,0xF9,0xFD,0x0F,0x7F
130.601500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
130.798850,0x06F,0,0,8,0x8D,0x0C,0x30,0xC4,0xF8,0xFD,0x6F,0x7F
130.799500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
130.996900,0x06F,0,0,8,0x8D,0x04,0xF0,0x43,0xF9,0xF9,0x8F,0x7F
130.997650,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
131.194900,0x06F,0,0,8,0x91,0xF4,0x2F,0xC4,0xFA,0xFD,0x2F,0x7F
131.195550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
131.392900,0x06F,0,0,8,0x89,0xEC,0x8F,0x44,0xFD,0x05,0x90,0x7F
131.393750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
131.590900,0x06F,0,0,8,0x89,0xDC,0xCF,0x44,0x00,0x16,0x50,0x80
131.591750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
131.788900,0x06F,0,0,8,0x87,0xD4,0xEF,0x44,0x05,0xFA,0xCF,0x80
131.789500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
131.986900,0x06F,0,0,8,0x87,0xDC,0x0F,0x45,0x06,0x02,0xD0,0x80
131.987650,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
132.184900,0x06F,0,0,8,0x85,0xDC,0x0F,0xC5,0x07,0x0A,0xB0,0x80
132.185650,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
132.382900,0x06F,0,0,8,0x85,0xD4,0x2F,0xC5,0x07,0xFA,0xEF,0x80
132.383900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
132.580900,0x06F,0,0,8,0x85,0xDC,0x0F,0x45,0x07,0x0A,0xF0,0x80
132.581750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
132.778900,0x06F,0,0,8,0x8B,0xDC,0x6F,0xC4,0x06,0xF6,0xAF,0x80
132.779750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
132.976900,0x06F,0,0,8,0x89,0xE4,0x6F,0x44,0x02,0x02,0x30,0x80
132.977550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
133.174900,0x06F,0,0,8,0x8F,0xE4,0xEF,0x43,0xFF,0xE1,0x0F,0x80
133.175700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
133.372900,0x06F,0,0,8,0x8D,0xDC,0x0F,0x44,0xFC,0xF5,0xCF,0x7F
133.373700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
133.570900,0x06F,0,0,8,0x89,0xE4,0x0F,0x44,0xFA,0xF5,0x8F,0x7F
133.571900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
133.768900,0x06F,0,0,8,0x93,0xE4,0x4F,0xC3,0xF8,0xE5,0x2F,0x7F
133.769800,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
133.966900,0x06F,0,0,8,0x95,0xDC,0x2F,0x43,0xF6,0xF9,0x0F,0x7F
133.967750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
134.164900,0x06F,0,0,8,0x95,0xDC,0x4F,0x43,0xF4,0xF5,0xAF,0x7E
134.165750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
134.362900,0x06F,0,0,8,0x91,0xD4,0x0F,0x43,0xF1,0x01,0x70,0x7E
134.363700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
134.560900,0x06F,0,0,8,0x93,0xD4,0x0F,0xC3,0xF1,0x15,0x50,0x7E
134.561700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
134.758900,0x06F,0,0,8,0x91,0xD4,0x0F,0x43,0xF1,0x19,0x50,0x7E
134.759900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
134.956900,0x06F,0,0,8,0x91,0xDC,0x8F,0xC3,0xF1,0x01,0x70,0x7E
134.957900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
135.154950,0x06F,0,0,8,0x8F,0xD4,0xAF,0x43,0xF2,0x11,0x90,0x7E
135.155800,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
135.352950,0x06F,0,0,8,0x8B,0xD4,0x2F,0xC4,0xF4,0x09,0xD0,0x7E
135.353950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
135.550950,0x06F,0,0,8,0x8B,0xDC,0xEF,0x43,0xFA,0x09,0x50,0x7F
135.551700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
135.748950,0x06F,0,0,8,0x89,0xDC,0xAF,0xC4,0xFE,0xF9,0xCF,0x7F
135.749750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
135.946950,0x06F,0,0,8,0x8B,0xD4,0xCF,0xC4,0x01,0x16,0x30,0x80
135.947950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
136.144950,0x06F,0,0,8,0x87,0xDC,0x0F,0x45,0x05,0x12,0x90,0x80
136.145950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
136.342950,0x06F,0,0,8,0x81,0xDC,0x4F,0xC5,0x08,0x0E,0x10,0x81
136.343800,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
136.540950,0x06F,0,0,8,0x7D,0xE4,0xAF,0xC5,0x0B,0x02,0x30,0x81
136.541950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
136.738950,0x06F,0,0,8,0x85,0xE4,0x8F,0x45,0x0C,0xEE,0x2F,0x81
136.739950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
136.936950,0x06F,0,0,8,0x85,0xE4,0x8F,0x45,0x0B,0xEE,0x2F,0x81
136.937950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
137.134950,0x06F,0,0,8,0x81,0xE4,0x6F,0x45,0x0A,0xFE,0x4F,0x81
137.135950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
137.332950,0x06F,0,0,8,0x85,0xF4,0xEF,0xC4,0x06,0xD2,0x2F,0x81
137.333950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
137.530950,0x06F,0,0,8,0x8D,0xF4,0x6F,0xC4,0x03,0xEA,0x8F,0x80
137.531950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
137.728950,0x06F,0,0,8,0x8D,0xF4,0x4F,0x44,0x00,0xF2,0x2F,0x80
137.729950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
137.926950,0x06F,0,0,8,0x91,0xEC,0xCF,0x43,0xFD,0xE9,0xCF,0x7F
137.927950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
138.124950,0x06F,0,0,8,0x8D,0xEC,0xAF,0x43,0xFA,0xE9,0x4F,0x7F
138.126100,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
138.322950,0x06F,0,0,8,0x93,0xE4,0xAF,0xC3,0xF6,0xED,0x0F,0x7F
138.323950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
138.520950,0x06F,0,0,8,0x8F,0xE4,0xCF,0x43,0xF7,0xF5,0x0F,0x7F
138.521950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
138.718950,0x06F,0,0,8,0x8F,0xE4,0x8F,0x43,0xF7,0x05,0x10,0x7F
138.719950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
138.916950,0x06F,0,0,8,0x91,0xE4,0xAF,0x43,0xF8,0x09,0x10,0x7F
139.115550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
139.117150,0x06F,0,0,8,0x8F,0xEC,0xCF,0x43,0xF9,0x05,0x30,0x7F
139.313250,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
139.314800,0x06F,0,0,8,0x8F,0xE4,0x0F,0x44,0xF9,0xF9,0x4F,0x7F
139.511250,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
139.512850,0x06F,0,0,8,0x8B,0xEC,0x4F,0xC4,0xFB,0xF9,0x8F,0x7F
139.709250,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
139.710850,0x06F,0,0,8,0x8B,0xE4,0x0F,0x44,0xFD,0xFD,0xEF,0x7F
139.907250,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
139.908950,0x06F,0,0,8,0x8B,0xE4,0xEF,0xC4,0x00,0x0A,0x30,0x80
140.105450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
140.106850,0x06F,0,0,8,0x85,0xEC,0x0F,0x45,0x03,0x02,0x30,0x80
140.303250,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
140.304850,0x06F,0,0,8,0x85,0xEC,0x2F,0x45,0x05,0xFA,0x8F,0x80
140.501250,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
140.502850,0x06F,0,0,8,0x85,0xE4,0x4F,0x45,0x07,0x02,0x10,0x81
140.699450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
140.700850,0x06F,0,0,8,0x85,0xEC,0x4F,0x45,0x09,0x12,0xD0,0x80
140.897250,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
140.899000,0x06F,0,0,8,0x87,0xFC,0xCF,0x44,0x08,0xFE,0xCF,0x80
141.095250,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
141.096850,0x06F,0,0,8,0x8B,0xF4,0x8F,0xC4,0x04,0xF2,0xAF,0x80
141.293500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
141.294850,0x06F,0,0,8,0x8B,0xF4,0x6F,0x44,0x01,0xFE,0x2F,0x80
141.491500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
141.492850,0x06F,0,0,8,0x8D,0xF4,0x4F,0xC4,0xFE,0xFD,0xAF,0x7F
141.689250,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
141.690850,0x06F,0,0,8,0x8B,0xEC,0xEF,0xC3,0xFC,0x0D,0x70,0x7F
141.887500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
141.889000,0x06F,0,0,8,0x8F,0x04,0x30,0x44,0xFD,0x0D,0x70,0x7F
142.085250,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
142.086850,0x06F,0,0,8,0x8B,0x1C,0x90,0xC4,0xFE,0xFD,0x4F,0x7F
142.283250,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
142.284850,0x06F,0,0,8,0x8B,0x44,0x30,0x44,0xFE,0xF9,0x6F,0x7F
142.481500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
142.482950,0x06F,0,0,8,0x8B,0x44,0x30,0xC4,0xFC,0xF1,0xEF,0x7F
142.679500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
142.680950,0x06F,0,0,8,0x8F,0x4C,0x30,0xC4,0xFD,0x01,0xD0,0x7F
142.877500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
142.879200,0x06F,0,0,8,0x8B,0x64,0x70,0x44,0xFE,0x05,0x90,0x7F
143.075550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
143.077000,0x06F,0,0,8,0x89,0x7C,0x50,0x44,0xFE,0x0D,0x90,0x7F
143.273500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
143.274950,0x06F,0,0,8,0x8D,0x8C,0x70,0x44,0xFE,0x11,0x90,0x7F
143.471300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
143.472950,0x06F,0,0,8,0x8F,0x94,0x50,0xC4,0xFE,0x0D,0xB0,0x7F
143.669500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
143.670950,0x06F,0,0,8,0x8F,0xA4,0x70,0x44,0xFF,0x09,0x90,0x7F
143.867500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
143.869150,0x06F,0,0,8,0x8D,0xBC,0x50,0xC4,0xFF,0x0D,0xB0,0x7F
144.065050,0x06F,0,0,8,0x8D,0xCC,0x70,0xC4,0xFF,0x05,0xB0,0x7F
144.065650,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
144.263500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
144.265000,0x06F,0,0,8,0x8D,0xCC,0x90,0xC4,0xFF,0x01,0xD0,0x7F
144.461500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
144.463000,0x06F,0,0,8,0x8B,0xC4,0x50,0xC4,0xFF,0xF1,0xCF,0x7F
144.659300,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
144.661000,0x06F,0,0,8,0x8B,0xBC,0x50,0x44,0xFF,0xE9,0x2F,0x80
144.857500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
144.859200,0x06F,0,0,8,0x93,0xB4,0x30,0xC4,0xFF,0xED,0xCF,0x7F
145.055500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
145.056350,0x06F,0,0,8,0x93,0xAC,0x50,0x44,0xFF,0xFD,0xEF,0x7F
145.253050,0x06F,0,0,8,0x8B,0xA4,0x30,0xC4,0xFE,0x09,0xD0,0x7F
145.253700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
145.451550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
145.453000,0x06F,0,0,8,0x8B,0x9C,0x70,0x44,0xFE,0x0D,0x30,0x80
145.649550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
145.651000,0x06F,0,0,8,0x89,0xA4,0x50,0xC4,0xFE,0xFD,0xAF,0x7F
145.847050,0x06F,0,0,8,0x8D,0x8C,0x70,0x44,0xFD,0xD5,0xEF,0x7F
145.847700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
146.045550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
146.047000,0x06F,0,0,8,0x8F,0x8C,0x30,0x44,0xFE,0x01,0xB0,0x7F
146.243050,0x06F,0,0,8,0x8D,0x84,0x70,0xC4,0xFD,0xE1,0xAF,0x7F
146.243700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
146.441050,0x06F,0,0,8,0x91,0x84,0x10,0x44,0xFD,0x01,0x30,0x80
146.441700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
146.639050,0x06F,0,0,8,0x89,0x84,0xF0,0xC3,0xFD,0x11,0xB0,0x7F
146.639700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
146.837550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
146.839200,0x06F,0,0,8,0x8F,0x74,0x50,0x44,0xFE,0x0D,0xB0,0x7F
147.035050,0x06F,0,0,8,0x89,0x1C,0x10,0x44,0xFD,0xE1,0x0F,0x80
147.035700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
147.233550,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
147.235000,0x06F,0,0,8,0x8F,0xD4,0x0F,0xC4,0xFC,0xFD,0xCF,0x7F
147.431050,0x06F,0,0,8,0x8D,0xD4,0x6F,0x44,0xFE,0x11,0xB0,0x7F
147.431700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
147.629050,0x06F,0,0,8,0x8B,0xD4,0x6F,0x44,0xFE,0x09,0x10,0x80
147.629700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
147.827100,0x06F,0,0,8,0x87,0xC4,0x0F,0xC4,0xFD,0x01,0xF0,0x7F
147.827750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
148.025100,0x06F,0,0,8,0x8D,0x74,0x2F,0xC4,0xFC,0xF5,0xCF,0x7F
148.025750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
148.223100,0x06F,0,0,8,0x8B,0x54,0x8F,0x43,0xFD,0xF1,0xEF,0x7F
148.223700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
148.421100,0x06F,0,0,8,0x87,0x54,0xAF,0x43,0xFE,0x09,0xD0,0x7F
148.421700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
148.619100,0x06F,0,0,8,0x89,0x34,0x8F,0xC3,0xFE,0xA9,0xCF,0x7F
148.619700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
148.817100,0x06F,0,0,8,0x85,0x44,0xAF,0x43,0xFA,0xE5,0x4F,0x81
148.817700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
149.015100,0x06F,0,0,8,0x8F,0x2C,0xEF,0xC4,0xFF,0x5D,0xF0,0x7E
149.015700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
149.213100,0x06F,0,0,8,0x85,0x2C,0xEF,0xC3,0xFC,0xC5,0x2F,0x80
149.213850,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
149.411100,0x06F,0,0,8,0x87,0x34,0xEF,0x43,0xFE,0xAD,0xCF,0x7F
149.411750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
149.609100,0x06F,0,0,8,0x9D,0x24,0xCF,0xC4,0xFC,0xED,0x2F,0x80
149.609750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
149.807100,0x06F,0,0,8,0x8F,0x14,0xAF,0x44,0xFF,0xA9,0x4F,0x7F
149.807950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
150.005100,0x06F,0,0,8,0x8D,0x1C,0x8F,0xC4,0xFE,0x71,0x50,0x7F
150.005750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
150.203100,0x06F,0,0,8,0x81,0x0C,0x2F,0x44,0xFE,0x29,0xF0,0x7F
150.203750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
150.401100,0x06F,0,0,8,0x87,0x24,0xAF,0x44,0xFE,0x09,0x90,0x7F
150.401900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
150.599100,0x06F,0,0,8,0x8B,0x1C,0x0F,0xC4,0xFD,0x01,0x10,0x80
150.599750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
150.797100,0x06F,0,0,8,0x83,0x1C,0x0F,0xC4,0xFD,0xF5,0xEF,0x7F
150.797950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
150.995100,0x06F,0,0,8,0x8B,0x1C,0x8F,0xC4,0xFD,0x11,0xF0,0x7F
150.995950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
151.193100,0x06F,0,0,8,0x85,0x24,0xAF,0x44,0xFE,0x11,0xF0,0x7F
151.193750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
151.391100,0x06F,0,0,8,0x89,0x1C,0x8F,0xC4,0xFE,0xF9,0xEF,0x7F
151.391750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
151.589850,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
151.591350,0x06F,0,0,8,0x89,0x1C,0x8F,0x44,0xFF,0x09,0xB0,0x7F
151.787100,0x06F,0,0,8,0x87,0x1C,0x6F,0x44,0xFF,0xE1,0xCF,0x7F
151.787900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
151.985150,0x06F,0,0,8,0x85,0x1C,0x8F,0x44,0xFE,0xED,0xEF,0x7F
151.986000,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
151.986001,0x066,0,0,6,0x01,0x18,0x27,0x30,0x54,0x2D,0x00,0x00
152.183150,0x06F,0,0,8,0x89,0x14,0x6F,0x44,0xFE,0xF5,0xEF,0x7F
152.184000,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
152.184001,0x066,0,0,6,0x01,0xDF,0x27,0x30,0x54,0x2D,0x00,0x00
152.381150,0x06F,0,0,8,0x83,0x14,0x4F,0x44,0xFF,0xF5,0x8F,0x7F
152.382000,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
152.382001,0x066,0,0,6,0x01,0xA8,0x28,0x30,0x54,0x2D,0x00,0x00
152.579150,0x06F,0,0,8,0x89,0x24,0x4F,0xC4,0xFE,0x09,0xB0,0x7F
152.579950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
152.579951,0x066,0,0,6,0x01,0x70,0x29,0x30,0x54,0x2D,0x00,0x00
152.777150,0x06F,0,0,8,0x87,0x3C,0x8F,0xC4,0xFE,0x01,0x10,0x80
152.777900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
152.777901,0x066,0,0,6,0x01,0x37,0x2A,0x30,0x54,0x2D,0x00,0x00
152.975150,0x06F,0,0,8,0x8B,0x54,0x6F,0x44,0xFF,0x0D,0x70,0x7F
152.975900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
