Time Stamp,ID,Extended,Dir,DLC,D1,D2,D3,D4,D5,D6,D7,D8
64.470100,0x06F,0,0,8,0xD7,0x8B,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
64.470750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
64.668100,0x06F,0,0,8,0xD7,0x8B,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
64.668850,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
64.866100,0x06F,0,0,8,0xD7,0x8B,0xD0,0xB6,0xFF,0xFD,0xEF,0x7F
64.866850,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
65.064100,0x06F,0,0,8,0xD7,0x8B,0xD0,0xB6,0xFE,0x01,0xB0,0x80
65.064750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
65.262100,0x06F,0,0,8,0xD7,0x8B,0xD0,0x36,0xFF,0x01,0xD0,0x80
65.262950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
65.460100,0x06F,0,0,8,0xD7,0x8B,0xD0,0x36,0xFF,0xF9,0x2F,0x80
65.460950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
65.658100,0x06F,0,0,8,0xD7,0x8B,0xD0,0x36,0xFF,0xFD,0x6F,0x80
65.658700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
65.856100,0x06F,0,0,8,0xD9,0x8B,0xD0,0x36,0xFF,0x01,0xB0,0x80
65.856850,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
66.054100,0x06F,0,0,8,0xD7,0x8B,0xD0,0x36,0xFF,0xFD,0x8F,0x80
66.054850,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
66.252100,0x06F,0,0,8,0xD7,0x93,0xD0,0x36,0xFF,0xFD,0x8F,0x80
66.253100,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
66.450100,0x06F,0,0,8,0xD9,0x8B,0xD0,0xB6,0xFE,0xFD,0x0F,0x80
66.450950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
66.648100,0x06F,0,0,8,0xD9,0x8B,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
66.649000,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
66.846100,0x06F,0,0,8,0xD9,0x8B,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
66.846750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
67.044100,0x06F,0,0,8,0xD9,0x8B,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
67.044900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
67.242150,0x06F,0,0,8,0xD9,0x8B,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
67.242900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
67.440100,0x06F,0,0,8,0xD9,0x8B,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
67.441150,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
67.638100,0x06F,0,0,8,0xD9,0x8B,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
67.639000,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
67.836100,0x06F,0,0,8,0xD9,0x8B,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
67.837000,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
68.034100,0x06F,0,0,8,0xD9,0x8B,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
68.035150,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
68.232100,0x06F,0,0,8,0xD9,0x8B,0xD0,0xB6,0xFE,0xFD,0xEF,0x7F
68.232900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
68.430100,0x06F,0,0,8,0xD9,0x8B,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
68.430900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
68.628150,0x06F,0,0,8,0xD9,0x8B,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
68.629150,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
68.826150,0x06F,0,0,8,0xD9,0x8B,0xD0,0x36,0xFF,0xFD,0x6F,0x80
68.827150,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
69.024150,0x06F,0,0,8,0xD9,0x8B,0xD0,0x36,0xFF,0xFD,0x4F,0x80
69.025000,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
69.222150,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0x01,0x70,0x80
69.223150,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
69.420150,0x06F,0,0,8,0xD9,0x93,0xD0,0xB6,0xFF,0xFD,0x2F,0x81
69.421150,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
69.618150,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xAF,0x80
69.618950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
69.816150,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0x0F,0x80
69.817150,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
70.014150,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
70.015150,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
70.212150,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
70.213000,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
70.410150,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
70.411150,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
70.608150,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
70.609150,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
70.806150,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
70.807150,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
71.004150,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
71.005150,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
71.202150,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
71.203150,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
71.400200,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
71.401200,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
71.598200,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
71.599200,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
71.796150,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
71.797200,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
71.994150,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
71.995350,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
72.192150,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
72.390450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
72.391700,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
72.588450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
72.589700,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
72.786650,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
72.787700,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
72.984450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
72.985950,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
73.182450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
73.183700,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
73.380450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
73.381700,0x06F,0,0,8,0xD9,0x93,0xD0,0xB6,0xFE,0xFD,0xEF,0x7F
73.578450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
73.579700,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
73.776450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
73.777700,0x06F,0,0,8,0xD9,0x93,0xD0,0xB6,0xFE,0xFD,0xEF,0x7F
73.974650,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
73.975950,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
74.172450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
74.173750,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
74.370700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
74.371750,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
74.568700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
74.569750,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
74.766500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
74.767750,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
74.964500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
74.965950,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
75.162700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
75.163750,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
75.360700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
75.361750,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
75.558700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
75.559750,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
75.756700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
75.757750,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
75.954450,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
75.955950,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
76.152500,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
76.153750,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0x4F,0x80
76.350700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
76.351750,0x06F,0,0,8,0xD9,0x93,0xD0,0x36,0xFF,0xFD,0x2F,0x80
76.548700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
76.549750,0x06F,0,0,8,0xDB,0x93,0xD0,0x36,0xFF,0xFD,0x2F,0x80
76.746700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
76.747750,0x06F,0,0,8,0xDB,0x93,0xD0,0xB6,0xFE,0xFD,0xAF,0x80
76.944750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
76.946000,0x06F,0,0,8,0xDB,0x93,0xD0,0x36,0xFF,0x01,0xB0,0x80
77.142750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
77.143750,0x06F,0,0,8,0xDB,0x93,0xD0,0x36,0xFF,0xFD,0x2F,0x80
77.340750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
77.341750,0x06F,0,0,8,0xDB,0x93,0xD0,0x36,0xFF,0xFD,0x2F,0x80
77.538750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
77.539750,0x06F,0,0,8,0xDB,0x93,0xD0,0x36,0xFF,0xFD,0xEF,0x7F
77.736700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
77.737750,0x06F,0,0,8,0xFB,0xDB,0x30,0xB6,0x4C,0xBE,0x6F,0x42
77.934250,0x06F,0,0,8,0xB5,0xA3,0x70,0x35,0xE1,0x01,0xE0,0x9D
77.934900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
78.132700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
78.133800,0x06F,0,0,8,0x59,0xB3,0x0F,0xC5,0xA1,0x01,0x00,0x71
78.330750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
78.331800,0x06F,0,0,8,0xA3,0x8B,0x90,0x4A,0xD3,0x49,0xA7,0x76
78.528700,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
78.529800,0x06F,0,0,8,0xFB,0xAB,0xAF,0x49,0x5F,0xF1,0x06,0x7E
78.726750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
78.727800,0x06F,0,0,8,0xF5,0xEB,0xCE,0x46,0x83,0x19,0x4C,0x88
78.924250,0x06F,0,0,8,0xDF,0xEB,0xED,0xC3,0x6D,0x05,0x91,0x84
78.924900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
79.122250,0x06F,0,0,8,0xFF,0xBB,0xED,0xC4,0xC8,0x75,0x10,0x81
79.122900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
79.320750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
79.321800,0x06F,0,0,8,0x2B,0x94,0x4E,0x49,0xBC,0x27,0xAA,0x58
79.518750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
79.519800,0x06F,0,0,8,0x51,0x14,0x8F,0x49,0xA7,0xC9,0x6A,0x8D
79.716300,0x06F,0,0,8,0x39,0x4C,0x0E,0x45,0xF8,0x28,0x10,0x8B
79.716900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
79.914750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
79.916650,0x06F,0,0,8,0x2D,0xE4,0x4D,0xC4,0xC4,0x8D,0x0F,0x84
80.112250,0x06F,0,0,8,0x2B,0xBC,0x0D,0x43,0xD7,0x7D,0xF0,0x84
80.112900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
80.310250,0x06F,0,0,8,0x25,0xB4,0x6D,0xC2,0x07,0x5E,0x30,0x7E
80.310900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
80.508250,0x06F,0,0,8,0x1F,0xC4,0x6D,0x42,0x6E,0x3A,0xF1,0x80
80.508900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
80.706750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
80.706900,0x06F,0,0,8,0x17,0xE4,0x6D,0x45,0x4A,0xDE,0x11,0x88
80.904250,0x06F,0,0,8,0x13,0xDC,0x6D,0xC6,0x00,0xDA,0x0F,0x7D
80.904900,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
81.102750,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
81.103900,0x06F,0,0,8,0x1F,0xDC,0x6D,0xC5,0x1B,0xB6,0x50,0x7D
81.300300,0x06F,0,0,8,0x01,0x5C,0x2E,0x46,0x11,0xE2,0x2E,0x72
81.300950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
81.498300,0x06F,0,0,8,0x21,0x34,0xEE,0xC6,0xD8,0x11,0x4F,0x7E
81.498950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
81.696300,0x06F,0,0,8,0x23,0x34,0x0E,0xC6,0x07,0x2E,0x70,0x82
81.696950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
81.894300,0x06F,0,0,8,0x1F,0x54,0x4E,0x46,0x0C,0x1A,0x52,0x74
81.894950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
82.092300,0x06F,0,0,8,0x31,0x24,0x8E,0x46,0x18,0x42,0x92,0x68
82.092950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
82.290300,0x06F,0,0,8,0x27,0x9C,0x6E,0x47,0x44,0x5A,0x11,0x85
82.291150,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
82.488300,0x06F,0,0,8,0x19,0x8C,0xCE,0x47,0x22,0x4A,0xD0,0x74
82.488950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
82.686300,0x06F,0,0,8,0x21,0xBC,0x2E,0xC8,0xC9,0xA5,0x2E,0x76
82.686950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
82.884300,0x06F,0,0,8,0x2B,0x94,0x0E,0xC8,0xA2,0xF9,0xEF,0x83
82.884950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
83.082300,0x06F,0,0,8,0x29,0x7C,0x0E,0xC7,0xFB,0xD1,0x2E,0x82
83.083100,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
83.280300,0x06F,0,0,8,0x2F,0x64,0xEE,0xC6,0xF4,0x19,0x8F,0x81
83.280950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
83.478300,0x06F,0,0,8,0x39,0x64,0x0E,0x46,0xCF,0xC5,0xEE,0x7F
83.479200,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
83.676300,0x06F,0,0,8,0x39,0x0C,0xEE,0x44,0xBB,0x8D,0x0E,0x74
83.677200,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
83.874350,0x06F,0,0,8,0x49,0x0C,0xCE,0x43,0x1F,0xC2,0x8D,0x7D
83.874950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
84.072350,0x06F,0,0,8,0x59,0x14,0x2E,0xC4,0xD8,0xC9,0x8E,0x86
84.072950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
84.270300,0x06F,0,0,8,0x4F,0x24,0x8E,0xC2,0x3B,0x25,0xEF,0x9D
84.271100,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
84.468300,0x06F,0,0,8,0x35,0xBC,0x4D,0x40,0xCF,0x15,0x4F,0x8B
84.469100,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
84.666300,0x06F,0,0,8,0x31,0xAC,0x8D,0x40,0x32,0x9E,0x11,0x7F
84.667200,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
84.864300,0x06F,0,0,8,0x31,0xEC,0x6D,0x43,0x8A,0x16,0xD2,0x74
84.865200,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
85.062300,0x06F,0,0,8,0x3D,0x34,0x6E,0xC5,0x8F,0x5A,0xAF,0x73
85.062950,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
85.260350,0x06F,0,0,8,0x49,0x54,0xAE,0xC5,0x54,0xE7,0x8E,0x70
85.261100,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
85.458350,0x06F,0,0,8,0x4D,0xD4,0xEF,0xC9,0xEE,0x51,0xD0,0x79
85.459100,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
85.656350,0x06F,0,0,8,0x41,0xBC,0xCF,0xC8,0x73,0xB1,0x6F,0x87
85.657100,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
85.854350,0x06F,0,0,8,0x39,0xC4,0xEE,0x48,0x9A,0x31,0x72,0x76
85.855200,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
86.052350,0x06F,0,0,8,0x35,0xDC,0xCE,0xC7,0xB8,0xC5,0x6F,0x89
86.053200,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
86.250350,0x06F,0,0,8,0x33,0xB4,0x6E,0xC7,0x18,0xFA,0x32,0x8C
86.251200,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
86.448350,0x06F,0,0,8,0x29,0xAC,0x4E,0xC7,0x2A,0xBA,0xD0,0x7B
86.449150,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
86.646350,0x06F,0,0,8,0x33,0xA4,0xCE,0xC7,0xDB,0x19,0x0F,0x86
86.647150,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
86.844350,0x06F,0,0,8,0x2F,0x9C,0x8E,0x47,0x28,0xB2,0x10,0x90
86.845100,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
87.042350,0x06F,0,0,8,0x25,0x14,0x8F,0x46,0x4C,0x8A,0xF0,0x92
87.043350,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
87.240350,0x06F,0,0,8,0xF9,0xE3,0x0D,0x49,0xF6,0xDD,0x4F,0x7B
87.241200,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
87.438350,0x06F,0,0,8,0x25,0x0C,0xAF,0x47,0x03,0x6A,0x4E,0x85
87.439250,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
87.636350,0x06F,0,0,8,0x2B,0x2C,0x0F,0x49,0xD6,0x89,0x90,0x88
87.637150,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
87.835100,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
87.836400,0x06F,0,0,8,0x27,0xAC,0x4E,0x46,0xF8,0xFD,0xEF,0x8A
88.032400,0x06F,0,0,8,0x27,0xEC,0xAE,0x48,0x0A,0x06,0x2F,0x88
88.033150,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
88.230400,0x06F,0,0,8,0x21,0x8C,0xEE,0xC7,0x10,0x42,0xCF,0x80
88.231400,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
88.428400,0x06F,0,0,8,0x2B,0xBC,0x0E,0x48,0xEB,0xC5,0x8F,0x7B
88.429250,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
88.626350,0x06F,0,0,8,0x0B,0x5C,0xCE,0x48,0xF5,0xC9,0xEF,0x82
88.627250,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
88.824350,0x06F,0,0,8,0x27,0xBC,0x0E,0x48,0x10,0xEE,0xAF,0x7E
88.825400,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
89.022350,0x06F,0,0,8,0x2B,0xB4,0xCE,0x47,0xF3,0x51,0xF0,0x7C
89.023150,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
89.220350,0x06F,0,0,8,0x2B,0xAC,0x0E,0xC8,0x03,0xEA,0x2F,0x7A
89.221350,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
89.418400,0x06F,0,0,8,0x31,0xCC,0x4E,0xC8,0xFF,0xE5,0xAF,0x86
89.419350,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
89.616400,0x06F,0,0,8,0x25,0xA4,0xCE,0x47,0x18,0xAE,0xEF,0x85
89.617400,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
89.814400,0x06F,0,0,8,0x19,0x8C,0x6E,0xC7,0xC3,0xD1,0xCF,0x7F
89.815400,0x065,0,0,1,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
