kind,sid,length,raw_bytes,timestamp,raw_hex,session,pid,value_bytes,pid_name,pid_unit,pid_group,value,value_kind,total_length,partial
OTHER,126.0,2.0,b'\x02~\x00',1.2812999999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',3.28145,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',5.28155,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',7.2817,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',9.281799999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',11.2819,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',13.28205,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',15.28215,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',17.2823,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',19.28245,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',21.28255,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',23.2827,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',25.282799999999998,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',27.28295,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',29.28305,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',31.28315,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',33.2833,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',35.2834,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',37.28365,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',39.2838,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',41.284,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',43.284,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',45.284099999999995,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',47.2842,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',49.284349999999996,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',51.28445,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',53.284549999999996,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',55.28465,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',57.2848,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',59.28555,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',61.28565,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',63.285799999999995,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',65.2855,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',67.28565,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',69.28569999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',71.28595,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',73.286,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',75.286,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',77.2862,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',79.28635,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',81.28649999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',83.28659999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000023,,,,,,,,,
