kind,sid,length,raw_bytes,timestamp,raw_hex,session,pid,value_bytes,pid_name,pid_unit,pid_group,value,value_kind,total_length,partial
OTHER,126.0,2.0,b'\x02~\x00',92.26955,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000022,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',94.2697,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000022,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',96.26984999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000022,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',98.26995,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000022,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',100.2701,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000022,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',102.27024999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000022,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',104.27029999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000022,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',106.27045,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000022,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',108.27055,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000022,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',110.27064999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000022,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',112.2708,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000022,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',114.27125,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000022,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',116.2713,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000022,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',118.2713,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000022,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',120.27125,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000022,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',122.27149999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000022,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',124.27154999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000022,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',126.27159999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000022,,,,,,,,,
